Al,Au,Co,Cu,Hf,In,Mn,Mo,Nb,Nd,Ni,Pd,Pt,Sc,Ta,Ti,V,Zr,Zn,composition,formula,Alloy System,avg_first_ion_en_divi_voro_coord,avg_first_ion_en,avg_voro_coord,dev_mol_vol,avg_atom_mass,avg_mol_vol,Delta,NiTiHfCu base,a0 (A),a (A),b (A),c (A),beta,Transformation,lambda1_calculated,lambda2_reported,lambda2_calculated,lambda2_combined,lambda3_calculated,lambda1lambda2lambda3,Hysteresis (C),Hysteresis (C) new,Ms (C),Mf (C),As (C),Af (C),Tc (C),Enthalphy AtoM (J/g),Enthalphy MtoA (J/g),Enthalphy avg (J/g),Density_reported(g/cm^3),Enthalphy AtoM (J/cm3),Enthalphy MtoA (J/cm3),Enthalphy avg (J/cm3),Ref 1,Ref 2,Ref 3,Total,Predicted_Lambda2,deformation_direction,deformation_type,LDT_transformation_strain
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.009,2.879,4.614,4.139,96.474,B19prime,0.933062454,,0.972653695,0.972653695,1.104767419,1.002627962,,,,,,,,,,,,,,,https://doi.org/10.1016/j.msea.2003.11.062,,,100,0.971,"[8, -8, 3]",tension,10.29610958
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.009,2.879,4.614,4.139,96.474,B19prime,0.933062454,,0.972653695,0.972653695,1.104767419,1.002627962,,,,,,,,,,,,,,,https://doi.org/10.1016/j.msea.2003.11.062,,,100,0.971,"[8, -8, 3]",compression,4.899418143
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.009,2.879,4.614,4.139,96.474,B19prime,0.933062454,,0.972653695,0.972653695,1.104767419,1.002627962,,,,,,,,,,,,,,,https://doi.org/10.1016/j.msea.2003.11.062,,,100,0.971,"[5, -5, 4]",tension,10.12885603
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.009,2.879,4.614,4.139,96.474,B19prime,0.933062454,,0.972653695,0.972653695,1.104767419,1.002627962,,,,,,,,,,,,,,,https://doi.org/10.1016/j.msea.2003.11.062,,,100,0.971,"[5, -5, 4]",compression,3.892091072
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.009,2.879,4.614,4.139,96.474,B19prime,0.933062454,,0.972653695,0.972653695,1.104767419,1.002627962,,,,,,,,,,,,,,,https://doi.org/10.1016/j.msea.2003.11.062,,,100,0.971,"[5, -5, 7]",tension,9.798442487
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.009,2.879,4.614,4.139,96.474,B19prime,0.933062454,,0.972653695,0.972653695,1.104767419,1.002627962,,,,,,,,,,,,,,,https://doi.org/10.1016/j.msea.2003.11.062,,,100,0.971,"[5, -5, 7]",compression,3.75771276
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.009,2.879,4.614,4.139,96.474,B19prime,0.933062454,,0.972653695,0.972653695,1.104767419,1.002627962,,,,,,,,,,,,,,,https://doi.org/10.1016/j.msea.2003.11.062,,,100,0.971,"[2, -2, 5]",tension,8.765300792
0,0,0,0,0,0,0,0,0,0,50.7,0,0,0,0,49.3,0,0,0,Ni50.7Ti49.3,Ni507Ti493,NiTi,0.69681079,7.23964176,10.521,2.0246031,53.3559848,8.58665,8.5,FALSE,3.009,2.879,4.614,4.139,96.474,B19prime,0.933062454,,0.972653695,0.972653695,1.104767419,1.002627962,,,,,,,,,,,,,,,https://doi.org/10.1016/j.msea.2003.11.062,,,100,0.971,"[2, -2, 5]",compression,6.2834007
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[1, 1, 1]",tension,9.789407049
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[1, 1, 1]",compression,3.641486831
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[0, 1, 1]",tension,8.399586821
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[0, 1, 1]",compression,5.168802332
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[1, 1, 2]",tension,9.502593171
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[1, 1, 2]",compression,5.774735122
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[1, 4, 8]",tension,8.342155546
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[1, 4, 8]",compression,6.577439319
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[2, -2, -1]",tension,10.62575603
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[2, -2, -1]",compression,5.05085802
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[8, -8, -1]",tension,9.299046176
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[8, -8, -1]",compression,5.326126257
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[4, -4, 1]",tension,9.973953514
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[4, -4, 1]",compression,5.352350003
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[3, -3, 2]",tension,10.59886254
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[3, -3, 2]",compression,4.653746227
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[8, -8, 3]",tension,10.41330365
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[8, -8, 3]",compression,5.254831724
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[5, -5, 4]",tension,10.3713403
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[5, -5, 4]",compression,4.268908971
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[5, -5, 7]",tension,10.03236077
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[5, -5, 7]",compression,4.236925203
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[2, -2, 5]",tension,8.847655687
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.015,2.889,4.12,4.622,96.8,B19prime,0.932082733,,0.966262003,0.966262003,1.106541107,0.996590899,,,,,,,,,,,,,,,https://doi.org/10.1002/pssa.2210050220,,,100,0.972,"[2, -2, 5]",compression,6.457059692
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[1, 1, 1]",tension,10.00267518
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[1, 1, 1]",compression,3.60736184
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[0, 1, 1]",tension,8.565415525
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[0, 1, 1]",compression,5.305438806
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[1, 1, 2]",tension,9.726154864
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[1, 1, 2]",compression,6.004259265
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[1, 4, 8]",tension,8.534116139
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[1, 4, 8]",compression,6.810322524
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[2, -2, -1]",tension,10.85525633
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[2, -2, -1]",compression,5.10652863
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[8, -8, -1]",tension,9.489693497
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[8, -8, -1]",compression,5.447366363
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[4, -4, 1]",tension,10.18357054
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[4, -4, 1]",compression,5.454149423
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[3, -3, 2]",tension,10.82964277
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[3, -3, 2]",compression,4.677342037
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[8, -8, 3]",tension,10.63579546
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[8, -8, 3]",compression,5.334336356
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[5, -5, 4]",tension,10.5977186
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[5, -5, 4]",compression,4.267983089
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[5, -5, 7]",tension,10.25539472
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[5, -5, 7]",compression,4.203554946
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[2, -2, 5]",tension,9.066834094
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,Ni50.0Ti50.0,Ni1Ti1,NiTi,0.697665,7.23396,10.5,2.025,53.2802,8.615,8.49,FALSE,3.013,2.882,4.123,4.626,97,B19prime,0.929530417,,0.967607454,0.967607454,1.108851652,0.997323974,,,,,,,,,,,,,,,https://doi.org/10.1051/jp4:2003981,,,100,0.972,"[2, -2, 5]",compression,6.705131638
0,0,0,0,0,0,0,0,0,0,49.5,0,0,0,0,50.5,0,0,0,Ni49.5Ti50.5,Ni99Ti101,NiTi,0.69827515,7.2299016,10.485,2.0247975,53.226068,8.63525,8.48,FALSE,3.015,2.89,4.108,4.647,97.76,B19prime,0.926496838,,0.963447647,0.963447647,1.117227204,0.997271859,28,27.3,84,60,86.6,112,85.65,,,,,,,,https://doi.org/10.2320/jinstmet.72.152,,,100,0.973,"[1, 1, 1]",tension,10.95573265
0,0,0,0,0,0,0,0,0,0,49.5,0,0,0,0,50.5,0,0,0,Ni49.5Ti50.5,Ni99Ti101,NiTi,0.69827515,7.2299016,10.485,2.0247975,53.226068,8.63525,8.48,FALSE,3.015,2.89,4.108,4.647,97.76,B19prime,0.926496838,,0.963447647,0.963447647,1.117227204,0.997271859,28,27.3,84,60,86.6,112,85.65,,,,,,,,https://doi.org/10.2320/jinstmet.72.152,,,100,0.973,"[1, 1, 1]",compression,3.818524331
0,0,0,0,0,0,0,0,0,0,49.5,0,0,0,0,50.5,0,0,0,Ni49.5Ti50.5,Ni99Ti101,NiTi,0.69827515,7.2299016,10.485,2.0247975,53.226068,8.63525,8.48,FALSE,3.015,2.89,4.108,4.647,97.76,B19prime,0.926496838,,0.963447647,0.963447647,1.117227204,0.997271859,28,27.3,84,60,86.6,112,85.65,,,,,,,,https://doi.org/10.2320/jinstmet.72.152,,,100,0.973,"[0, 1, 1]",tension,8.985910852
0,0,0,0,0,0,0,0,0,0,49.5,0,0,0,0,50.5,0,0,0,Ni49.5Ti50.5,Ni99Ti101,NiTi,0.69827515,7.2299016,10.485,2.0247975,53.226068,8.63525,8.48,FALSE,3.015,2.89,4.108,4.647,97.76,B19prime,0.926496838,,0.963447647,0.963447647,1.117227204,0.997271859,28,27.3,84,60,86.6,112,85.65,,,,,,,,https://doi.org/10.2320/jinstmet.72.152,,,100,0.973,"[0, 1, 1]",compression,5.730996138
